ACS Filter,"1"" a coeff","1"" b coeff","1"" c coeff","1"" a uncert","1"" b uncert","1"" c uncert","1"" residual","0.5"" a coeff","0.5"" b coeff","0.5"" c coeff","0.5"" a uncert","0.5"" b uncert","0.5"" c uncert","0.5"" residual","0.1"" a coeff","0.1"" b coeff","0.1"" c coeff","0.1"" a uncert","0.1"" b uncert","0.1"" c uncert","0.1"" residual",Avg Exp,Avg Back
ACS F435W,1.1753973357428589,-0.0863199425443355,23.730841869944637,0.11443306665450231,0.04718809395606103,0.03489207693688228,0.20345402223308218,1.176135083041696,-0.08534039096915924,25.002104837913013,0.11465577036631143,0.04507080442538131,0.034959983593260226,0.20384998200094667,1.1773582237547733,-0.0816625432995477,27.143575228311676,0.11519537567041062,0.04110862918834786,0.03512451366384137,0.20480934928708244,3.4629345012464494,-1.4121104468483106
ACS F475W,1.4377012607714421,-0.0863199425443355,23.8437844067567,0.11169521904207874,0.04718809395606103,0.03516894158551751,0.15329786190693992,1.440985822484937,-0.08534039096915924,25.115574200763987,0.10980119667624641,0.04507080442538131,0.034572581482982624,0.15069838848533537,1.450737769864495,-0.0816625432995477,27.25958237057886,0.1069551116470622,0.04110862918834786,0.03367644721079755,0.14679222979717366,3.3033445479751813,-1.6688804001464348
ACS F555W,1.6232376482817594,-0.0863199425443355,23.384431671355653,0.14001016728302254,0.04718809395606103,0.05623245317087498,0.2975541725885686,1.5475309821796475,-0.08534039096915924,24.685757385858754,0.12644676560950818,0.04507080442538131,0.05078497158245032,0.26872881062037857,1.3371778512591577,-0.0816625432995477,26.910112288242356,0.09605488975708627,0.04110862918834786,0.03857864133410923,0.2041389824806896,3.3359616242862304,-1.2096343555099622
ACS F606W,1.020660939435658,-0.0863199425443355,24.22182063955251,0.11175555631288,0.04718809395606103,0.03753824493540817,0.18389909150797934,1.0378061489620707,-0.08534039096915924,25.501164901755597,0.10426572527230837,0.04507080442538131,0.03502244269300733,0.17157422834958477,1.0857665928490268,-0.0816625432995477,27.666866825164703,0.09219491715648268,0.04110862918834786,0.03096790610079824,0.15171113644707612,3.498913165464288,-1.2082431318886129
ACS F625W,1.3296131579717145,-0.0863199425443355,23.68699893219009,0.10469443535434464,0.04718809395606103,0.03393237986559922,0.16623403228184594,1.3290219142310649,-0.08534039096915924,24.95555811732964,0.10501075899275437,0.04507080442538131,0.034034905948517026,0.16673630566225123,1.326136749801423,-0.0816625432995477,27.094899355229188,0.10622527363066069,0.04110862918834786,0.03442853997350639,0.16866471148144524,3.388155584654469,-1.118689051099327
ACS F775W,1.1223237011560017,-0.0863199425443355,23.545182847501035,0.08626313284547353,0.04718809395606103,0.027439845082766198,0.08231953560157566,1.1316244988605417,-0.08534039096915924,24.815419459711535,0.09002769588033813,0.04507080442538131,0.028637334243629242,0.08591200266645653,1.1542880215736815,-0.0816625432995477,26.95662033696324,0.09667142938177932,0.04110862918834786,0.030750661044961956,0.09225198274467926,3.3092874556671945,-1.5834906612975026
ACS F814W,1.3390672037382547,-0.0863199425443355,23.656603292460673,0.08673028479735617,0.04718809395606103,0.02694183703101915,0.09332926136940178,1.3365643525561244,-0.08534039096915924,24.92063380137974,0.08988722046518881,0.04507080442538131,0.027922508679669767,0.09672640740477366,1.342491600167837,-0.0816625432995477,27.04161184555776,0.09605601031844671,0.04110862918834786,0.029838774787110278,0.10336454820142724,3.3489448010981193,-1.4594837645917829
ACS F850LP,1.3079211502927925,-0.0863199425443355,22.965089636757142,0.1450867358614318,0.04718809395606103,0.033358128710989074,0.13753908776084098,1.305200220581102,-0.08534039096915924,24.23153653471463,0.14638021027646725,0.04507080442538131,0.03365552702577755,0.13876529336850899,1.2987050574101706,-0.0816625432995477,26.361955550396022,0.14889352542634585,0.04110862918834786,0.034233378904388996,0.14114783761813132,3.411073006329921,-1.7962265804717024
